DATE,NASDAQCOM
2018-01-10,7153.57
2018-01-11,7211.78
2018-01-12,7261.06
2018-01-15,.
2018-01-16,7223.69
2018-01-17,7298.28
2018-01-18,7296.05
2018-01-19,7336.38
2018-01-22,7408.03
2018-01-23,7460.29
2018-01-24,7415.06
2018-01-25,7411.16
2018-01-26,7505.77
2018-01-29,7466.51
2018-01-30,7402.48
2018-01-31,7411.48
2018-02-01,7385.86
2018-02-02,7240.95
2018-02-05,6967.53
2018-02-06,7115.88
2018-02-07,7051.98
2018-02-08,6777.16
2018-02-09,6874.49
2018-02-12,6981.96
2018-02-13,7013.51
2018-02-14,7143.62
2018-02-15,7256.43
2018-02-16,7239.47
2018-02-19,.
2018-02-20,7234.31
2018-02-21,7218.23
2018-02-22,7210.09
2018-02-23,7337.39
2018-02-26,7421.46
2018-02-27,7330.35
2018-02-28,7273.01
2018-03-01,7180.56
2018-03-02,7257.87
2018-03-05,7330.70
2018-03-06,7372.01
2018-03-07,7396.65
2018-03-08,7427.95
2018-03-09,7560.81
2018-03-12,7588.32
2018-03-13,7511.01
2018-03-14,7496.81
2018-03-15,7481.74
2018-03-16,7481.99
2018-03-19,7344.24
2018-03-20,7364.30
2018-03-21,7345.29
2018-03-22,7166.68
2018-03-23,6992.67
2018-03-26,7220.54
2018-03-27,7008.81
2018-03-28,6949.23
2018-03-29,7063.44
2018-03-30,.
2018-04-02,6870.12
2018-04-03,6941.28
2018-04-04,7042.105
2018-04-05,7076.551
2018-04-06,6915.109
2018-04-09,6950.344
2018-04-10,7094.301
2018-04-11,7069.027
2018-04-12,7140.246
2018-04-13,7106.648
2018-04-16,7156.285
2018-04-17,7281.098
2018-04-18,7295.234
2018-04-19,7238.055
2018-04-20,7146.125
2018-04-23,7128.602
2018-04-24,7007.352
2018-04-25,7003.738
2018-04-26,7118.676
2018-04-27,7119.801
2018-04-30,7066.266
2018-05-01,7130.703
2018-05-02,7100.898
2018-05-03,7088.152
2018-05-04,7209.617
2018-05-07,7265.211
2018-05-08,7266.902
2018-05-09,7339.906
2018-05-10,7404.977
2018-05-11,7402.883
2018-05-14,7411.316
2018-05-15,7351.629
2018-05-16,7398.297
2018-05-17,7382.473
2018-05-18,7354.34
2018-05-21,7394.035
2018-05-22,7378.457
2018-05-23,7425.957
2018-05-24,7424.43
2018-05-25,7433.855
2018-05-28,.
2018-05-29,7396.594
2018-05-30,7462.453
2018-05-31,7442.117
2018-06-01,7554.332
2018-06-04,7606.461
2018-06-05,7637.863
2018-06-06,7689.242
2018-06-07,7635.07
2018-06-08,7645.512
2018-06-11,7659.926
2018-06-12,7703.793
2018-06-13,7695.699
2018-06-14,7761.043
2018-06-15,7746.379
2018-06-18,7747.023
2018-06-19,7725.586
2018-06-20,7781.516
2018-06-21,7712.953
2018-06-22,7692.816
2018-06-25,7532.008
2018-06-26,7561.625
2018-06-27,7445.086
2018-06-28,7503.684
2018-06-29,7510.305
2018-07-02,7567.688
2018-07-03,7502.672
2018-07-04,.
2018-07-05,7586.426
2018-07-06,7688.387
2018-07-09,7756.203
2018-07-10,7759.199
2018-07-11,7716.613
2018-07-12,7823.914
2018-07-13,7825.977
2018-07-16,7805.719
2018-07-17,7855.117
2018-07-18,7854.445
2018-07-19,7825.297
2018-07-20,7820.199
2018-07-23,7841.871
2018-07-24,7840.766
2018-07-25,7932.238
2018-07-26,7852.184
2018-07-27,7737.418
2018-07-30,7630.004
2018-07-31,7671.789
2018-08-01,7707.285
2018-08-02,7802.684
2018-08-03,7812.016
2018-08-06,7859.68
2018-08-07,7883.664
2018-08-08,7888.324
2018-08-09,7891.781
2018-08-10,7839.109
2018-08-13,7819.707
2018-08-14,7870.895
2018-08-15,7774.117
2018-08-16,7806.523
2018-08-17,7816.328
2018-08-20,7821.008
2018-08-21,7859.172
2018-08-22,7889.098
2018-08-23,7878.457
2018-08-24,7945.977
2018-08-27,8017.895
2018-08-28,8030.039
2018-08-29,8109.688
2018-08-30,8088.363
2018-08-31,8109.535
2018-09-03,.
2018-09-04,8091.246
2018-09-05,7995.172
2018-09-06,7922.727
2018-09-07,7902.543
2018-09-10,7924.16
2018-09-11,7972.473
2018-09-12,7954.23
2018-09-13,8013.711
2018-09-14,8010.043
2018-09-17,7895.793
2018-09-18,7956.105
2018-09-19,7950.039
2018-09-20,8028.23
2018-09-21,7986.957
2018-09-24,7993.25
2018-09-25,8007.473
2018-09-26,7990.367
2018-09-27,8041.969
2018-09-28,8046.352
2018-10-01,8037.301
2018-10-02,7999.547
2018-10-03,8025.086
2018-10-04,7879.512
2018-10-05,7788.445
2018-10-08,7735.949
2018-10-09,7738.016
2018-10-10,7422.051
2018-10-11,7329.059
2018-10-12,7496.895
2018-10-15,7430.742
2018-10-16,7645.488
2018-10-17,7642.703
2018-10-18,7485.141
2018-10-19,7449.027
2018-10-22,7468.629
2018-10-23,7437.539
2018-10-24,7108.402
2018-10-25,7318.336
2018-10-26,7167.211
2018-10-29,7050.293
2018-10-30,7161.648
2018-10-31,7305.898
2018-11-01,7434.059
2018-11-02,7356.996
2018-11-05,7328.852
2018-11-06,7375.965
2018-11-07,7570.754
2018-11-08,7530.887
2018-11-09,7406.902
2018-11-12,7200.867
2018-11-13,7200.875
2018-11-14,7136.391
2018-11-15,7259.031
2018-11-16,7247.871
2018-11-19,7028.477
2018-11-20,6908.824
2018-11-21,6972.25
2018-11-22,.
2018-11-23,6938.984
2018-11-26,7081.852
2018-11-27,7082.699
2018-11-28,7291.594
2018-11-29,7273.082
2018-11-30,7330.535
2018-12-03,7441.512
2018-12-04,7158.426
2018-12-05,.
2018-12-06,7188.258
2018-12-07,6969.254
2018-12-10,7020.52
2018-12-11,7031.832
2018-12-12,7098.313
2018-12-13,7070.336
2018-12-14,6910.664
2018-12-17,6753.734
2018-12-18,6783.91
2018-12-19,6636.828
2018-12-20,6528.406
2018-12-21,6332.996
2018-12-24,6192.918
2018-12-25,.
2018-12-26,6554.355
2018-12-27,6579.492
2018-12-28,6584.523
2018-12-31,6635.277
2019-01-01,.
2019-01-02,6665.938
2019-01-03,6463.504
2019-01-04,6738.855
2019-01-07,6823.469
2019-01-08,6897.00
2019-01-09,6957.078
2019-01-10,6986.066
2019-01-11,6971.477
2019-01-14,6905.914
2019-01-15,7023.836
2019-01-16,7034.691
2019-01-17,7084.465
2019-01-18,7157.227
2019-01-21,.
2019-01-22,7020.355
2019-01-23,7025.766
2019-01-24,7073.461
2019-01-25,7164.863
2019-01-28,7085.684
2019-01-29,7028.289
2019-01-30,7183.078
2019-01-31,7281.738
2019-02-01,7263.867
2019-02-04,7347.535
2019-02-05,7402.086
2019-02-06,7375.281
2019-02-07,7288.352
2019-02-08,7298.199
2019-02-11,7307.906
2019-02-12,7414.617
2019-02-13,7420.379
2019-02-14,7426.953
2019-02-15,7472.41
2019-02-18,.
2019-02-19,7486.766
2019-02-20,7489.07
2019-02-21,7459.707
2019-02-22,7527.543
2019-02-25,7554.461
2019-02-26,7549.297
2019-02-27,7554.508
2019-02-28,7532.531
2019-03-01,7595.352
2019-03-04,7577.566
2019-03-05,7576.359
2019-03-06,7505.918
2019-03-07,7421.465
2019-03-08,7408.141
2019-03-11,7558.063
2019-03-12,7591.031
2019-03-13,7643.406
2019-03-14,7630.91
2019-03-15,7688.527
2019-03-18,7714.477
2019-03-19,7723.945
2019-03-20,7728.969
2019-03-21,7838.961
2019-03-22,7642.668
2019-03-25,7637.543
2019-03-26,7691.523
2019-03-27,7643.379
2019-03-28,7669.164
2019-03-29,7729.32
2019-04-01,7828.91
2019-04-02,7848.688
2019-04-03,7895.551
2019-04-04,7891.785
2019-04-05,7938.691
2019-04-08,7953.883
2019-04-09,7909.277
2019-04-10,7964.242
2019-04-11,7947.359
2019-04-12,7984.164
2019-04-15,7976.012
2019-04-16,8000.227
2019-04-17,7996.078
2019-04-18,7998.063
2019-04-19,7998.063
2019-04-22,8015.266
2019-04-23,8120.82
2019-04-24,8102.016
2019-04-25,8118.684
2019-04-26,8146.398
2019-04-29,8161.852
2019-04-30,8095.387
2019-05-01,8049.641
2019-05-02,8036.773
2019-05-03,8163.996
2019-05-06,8123.289
2019-05-07,7963.758
2019-05-08,7943.32
2019-05-09,7910.586
2019-05-10,7916.941
2019-05-13,7647.023
2019-05-14,7734.492
2019-05-15,7822.148
2019-05-16,7898.047
2019-05-17,7816.285
2019-05-20,7702.375
2019-05-21,7785.723
2019-05-22,7750.844
2019-05-23,7628.285
2019-05-24,7637.008
2019-05-27,.
2019-05-28,7607.352
2019-05-29,7547.309
2019-05-30,7567.715
2019-05-31,7453.148
2019-06-03,7333.02
2019-06-04,7527.117
2019-06-05,7575.477
2019-06-06,7615.555
2019-06-07,7742.102
2019-06-10,7823.168
2019-06-11,7822.566
2019-06-12,7792.719
2019-06-13,7837.129
2019-06-14,7796.66
2019-06-17,7845.023
2019-06-18,7953.883
2019-06-19,7987.324
2019-06-20,8051.34
2019-06-21,8031.707
2019-06-24,8005.695
2019-06-25,7884.715
2019-06-26,7909.973
2019-06-27,7967.758
2019-06-28,8006.242
2019-07-01,8091.164
2019-07-02,8109.094
2019-07-03,8170.230957
